Creo que las partes mas maravillosas (literalmente, llenas de asombro) son los extractos de sus obras.	1
Los sets (especialmente diseñados para trabajar con la camara) son increibles ... estilizados, hermosos y efectivos.	1
Podrian ser utilizados como ejemplares para cualquier escenografo.	1
Las historias fueron exploraciones poderosas de la naturaleza del hombre y del arte.	1
Despues de ver esta pelicula, queria aprender mas sobre las obras de este artista.	1
Recomiendo esta pelicula a cualquier persona interesada en arte, poesia, teatro, politica o historia japonesa.	1
Aqui, en El viento y el leon, vemos una representacion maravillosa de la propia era imperial de Estados Unidos.	1
) Lo que hace diferente a esta historia son los magnificos valores de produccion, fotografia impecable, composicion y edicion, el casting excelente, el poco apreciado Brian Keith interpretando a un peluche de peluche y una historia vivida.	1
Aunque The Wind and the Lion se dice en gran parte a traves de los ojos del hijo, cada miembro de la familia puede identificarse con uno de los personajes, ya sea el noble bandolero de Sean Connery, la heroina luchadora de Candace Bergen, el astuto John Hay de John Huston o Steve Kanaly. Spiffy, radiante, despiadado teniente, el palo grande de Rosevelt.	1
Esta es una gran aventura en su mejor momento.	1
Creo que fue la mejor pelicula de Robert Ryans, porque represento a alguien como mi padre, y fue un esquizofrenico en la vida real (mi padre), aunque nunca asesino a nadie, pero se vio mas afectado durante la Segunda Guerra Mundial, lo que lo empeoro.	1
Tener que complacerlo solo para sobrevivir y pasar el dia era muy apropiado.	1
(Mi madre y mi hermano tuvieron que hacer esto) Cuando vi a Robert Ryan retratar a este tipo de hombre, fue una muy buena imitacion de este tipo de persona, y me impresiono.	1
Casi todas las canciones de Cover Girl son anticuadas y no muy melodiosas.	0
Lo mas molesto de 'Cover Girl' es la forma en que Rita Hayworth se coloca en un pedestal.	0
Desafortunadamente, 'Cover Girl' es un ejemplo de como Hollywod solia explotar a las mujeres para obtener ganancias financieras.	0
La narracion no lineal, por lo tanto, muchos flashbacks y cada parte se articulan bastante bien.	1
La buena fotografia tambien hace que ella y Monica Bellucci se vean muy hermosas.	1
Un buen comentario del amor de hoy y, sin duda, una pelicula que vale la pena ver.	1
Para las personas primerizas en la realizacion de peliculas, creo que hicieron un excelente trabajo.	1
Fue muy popular cuando estaba en el cine, una buena casa y muy buenas reacciones y muchas risas.	1
¡Es una pelicula para sentirse bien y asi me senti cuando sali del cine!	1
Tiene humor nordico y positivo sobre la comunidad que representa.	1
Mas bien lo disfrute.	1
Me gusto.	1
No podia tomarlos en serio.	0
Aunque realmente creo una sensacion unica.	1
Vivian Schilling hizo un excelente trabajo con el guion.	1
Un mundo mejor que el 95% de la basura en los teatros de hoy.	1
Su papel fue jugado bien.	1
No demasiado griton no para masculino, pero justo.	1
La camara realmente le gusta a ella en esta pelicula.	1
La habria puesto en ese papel despues de que este listo el guion.	1
Como europeo, la pelicula es un bonito recuerdo de mi epoca como estudiante en la decada de 1980 y de las experiencias que tuve viviendo en el extranjero e interactuando con otras nacionalidades, aunque las circunstancias fueron ligeramente diferentes.	1
Soy un fan de su ... Esta pelicula es realmente mala.	0
Incluso peor que Ticker!	0
& Esa pelicula fue mala.	0
¡Solo como 3 o 4 edificios usados, un par de lugares, MAYO, y pobre hummh!	0
Simplemente soplo.	0
¡Esta pelicula es excelente! ¡Angel es hermoso y Scamp es adorable! Su pequeño grito cuando tiene miedo, y las partes mas divertidas son cuando: Scamp esta atrapado bajo la cortina y cuando Angel y Scamp estan cantando 'Nunca he tenido este sentimiento antes'. Recomiendo totalmente esta pelicula, que saldra en una edicion especial el 20 de junio. La portada tiene un rastro en un bote de basura y un angel debajo de la tapa.	1
Simplemente no puedo explicar esta pelicula mas que romantica, encantadora, divertida y adorable. Las escenas de los depositos de chatarra son divertidas, todos los perros de los depositos de chatarra tienen algo especial. Muy divertido, me rei, a los niños les ENCANTARa. Compre cuando salga, tiene ¡nuevas caracteristicas!	1
Ahora fuimos elegidos para ser torturados con esta repugnante pieza de propaganda estadounidense descarada.	0
Este espectaculo esta hecho para estadounidenses, es demasiado estupido y lleno de odio y cliches para ser admitido en otro lugar.	0
Casi todas las personas involucradas deben regresar a la escuela, actuar es totalmente predecible y malo, el guion es un monton de basura durante todo el año.	0
¿Me gustaria poder ingresar valores negativos, administradores?	0
Los sets son tan malos que no se verian fuera de lugar en un episodio de Thunderbirds.	0
El uso de la camara lenta se repite innecesariamente a lo largo de la pelicula, pero esta bien respaldado por una mala actuacion (y mala es una palabra amable aqui), no hay continuidad, escenas que se lanzan sin ninguna razon, vehiculos que parecian fabricados. de una caja de Corn Flakes y un estilo de direccion que limitaba con la estupidez.	0
Ah si, y la trama tambien fue patetica.	0
Odio escribir malas criticas sobre peliculas, especialmente aquellas en las que realmente me gusta la estrella, pero esta pelicula es tan mala que no creo ni por un segundo que alguien pudiera estar orgulloso de ella.	0
No soy un cineasta ni soy un director, pero me esconderia en la arena si hubiera gastado la cantidad de dinero y tiempo en esta pelicula.	0
En resumen, esto fue un desperdicio monumental de tiempo y energia y no recomendaria a nadie que VEA esta pelicula.	0
Llego gratis con un reproductor de DVD que compre, pero aun asi lo apague a medio camino porque estaba avergonzado por Howell.	0
1/10 - y solo porque no hay ajustes para 0/10.	0
"Una premisa interesante, y Billy Drago siempre es bueno como una peligrosa bolsa de nueces (nota al margen: me encantaria ver a Drago, Stephen McHattie y Lance Hendrikson juntos en una pelicula	 ¡hablen sobre los pomulos!)."	1
La banda sonora tampoco fue terrible.	1
Pero la actuacion, incluso la de profesionales como Drago y Debbie Rochon, fue terrible, la direccion fue peor (tal vez contribuyo a la anterior), el dialogo de chimpance y el trabajo de camara, apenas tolerable.	0
Sin embargo, fueron los SETS los que obtuvieron un gran 10 en mi escala oy-vey.	1
Si, estoy simplificando las cosas aqui por razones de brevedad, ya que esto realmente es el nucleo de los problemas con esta pelicula: tiene muchas cosas sin una explicacion real y satisfactoria.	0
Ambos hacen buenos trabajos y son bastante divertidos.	1
Pero la trama complicada simplemente no me convencio, y gran parte de la pelicula se vio con una mirada extraña y cuestionadora.	0
Deje que mi novia me convenciera para que viera esto, mala idea, ambos lo odiamos.	0
Los ultimos 15 minutos de la pelicula tampoco son malos.	1
Bela Lugosi era totalmente extraña, entonando extrañas lineas.	0
La actuacion fue decididamente de madera, aunque no peor que una pelicula de epoca B Universal.	0
Me gusta Armand Assante y el resumen de mi compañia de cable sonaba interesante, asi que lo vi dos veces y probablemente lo volvere a hacer.	1
Creo que el guionista hizo un buen trabajo atando los cabos sueltos.	1
Mi puntuacion de 8/10 es principalmente para la trama.	1
No dire nada mas, no me gustan los spoilers, asi que no quiero ser uno, pero creo que esta pelicula vale la pena.	1
Vaya, que mala pelicula.	0
No asusta en lo mas minimo, y apenas comprensible.	0
La trama no se mantiene unida, y la actuacion es absolutamente atroz.	0
Ni siquiera es bueno para el valor de campamento!	0
No esperaba material de Oscar, pero esto?	0
Tendrias que tener el coeficiente intelectual de un molusco particularmente estupido para no ver que viene uno.	0
Esta pelicula (y yo uso esa palabra a la ligera) es un insulto para el publico que va al cine.	0
¡Si solo alguien involucrado con el supiera como encadenar narrativa!	0
Esto obtiene un 1 de cada 10, simplemente porque no hay nada mas bajo.	0
Este es uno que no tenia, pero lo vi recientemente en Fox Movie Channel, y me decepciono mucho.	0
Se que era un jugador contratado con poco control sobre sus guiones, pero la actuacion fue tan mala como el guion.	0
Victor McLaglen era incluso malo, y Brian DonLevy era casi irreconocible.	0
Teniendo en cuenta las relaciones fuera de la pantalla entre Taylor y Stanwyck, fue sorprendente la poca quimica que habia en la pantalla entre los dos.	0
Pero la premisa de la pelicula fue tan ridicula: que el presidente de los e.u.	0
Las escenas del corredor de la muerte eran completamente inmoviles.	0
Lo unico peor que la actuacion de Taylor fue el canto de Stanwyck.	0
Fuera lo que fuera lo que buscaba el productor, se lo perdio por completo.	0
Me impresiono profundamente el personaje que interpreto.	1
Supe cuando vi la pelicula que mas cosas maravillosas vendrian de este talentoso actor.	1
Una pelicula de atraco barata y triste con una caracterizacion deficiente, un monton de emoticon estoic de estilo underbite (piense en Chow Yun Fat en A Better Tomorrow) y algunos cliches de queso arrojados a una fabrica abandonada listos para unos cuantos rollos de judo voladores mal ejecutados al estilo de John Wo.	0
Incluso los squibs se ven horribles.	0
En ningun momento del proceso se parece ni remotamente a America.	0
La trama, tal como es, es tan derivada y predecible que el final es como un asesinato por piedad.	0
El horrible dialogo y la exageracion irremediable de todos los que reciben disparos rematan una verdadera perdida de espacio y tiempo.	0
Estaba muy incomodo con lo mala que era esta pelicula, pero no me asuste en absoluto.	0
El dialogo esta compuesto por cosas que tienen poco sentido.	0
Se pierden alrededor de 30 minutos de imagenes para mostrar a los actores mediocres de edad avanzada balbuceando torpemente sobre un pibra pibra satanico satanico lo suficiente como para hacer que un adolescente se ruborice, casi siempre en ingles Olde, y algunas veces en latin que puede o no estar hecho con palabras.	0
La direccion es descuidada en el mejor de los casos.	0
La escritura pirateada, sin duda, pero empeoro aun mas por la mala direccion.	0
Por supuesto, la actuacion es bla.	0
La actuacion de todo el elenco se puede poner en una escala y equilibrar perfectamente entre sobreactuar y subactuar.	0
Y, FINALMENTE, despues de todo eso, llegamos a un final que hubiera sido genial si hubiera sido manejado por personas competentes y no por Jerry Falwell.	0
"Me encanto esta pelicula	 era una gran representacion de una familia que tenia muchas subidas y bajadas, pero al final supieron que tenian un amor especial el uno por el otro."	1
He visto muchas peliculas protagonizadas por Jaclyn Smith, pero Dios mio, esta fue una de las mejores, aunque salio hace 12 años.	1
Esta pelicula contenia un elenco de estrellas, y lo que mas me encanto fue que me abrio los ojos para ver a otros actores que no habia visto antes.	1
Esta pelicula fue un poco larga, pero disfrute cada minuto de ella.	1
En general, califico esta pelicula con un 10 de una escala de 1-10.	1
Lifetime no lo transmite lo suficiente, por lo que si alguien sabe que tienda lo vende, hagamelo saber porque es un deber.	1
Recuerdo particularmente que mis sentidos fueron asaltados por cuerdas estridentes de musica que sonaban con muy poca advertencia, y aun menos significado.	0
Es justo el tipo de papel que se examina por la tarde para castigar a los desempleados por no tener trabajo.	0
Totalmente diferente, con un monton de subestimacion y comedia negra, esta es una pelicula que pocos pueden ver, pero aquellos que lo hagan lo recordaran.	1
Esta pelicula crea su propio universo, y es fascinante en todos los sentidos.	1
Pero esta pelicula realmente me afecto.	1
Miralo.	1
Realmente espero que el equipo detras de esta pelicula haga mas peliculas, y que continuen haciendolo en su propio estilo, algo extraño.	1
Y me olvide: el Elenco aqui es excelente, con Trond Fausa Aurvåg siendo perfecto en el papel de Hombre Loco, que no entiende donde esta, que esta haciendo y por que.	1
Esta pelicula es un comentario bueno y humoristico sobre la vida en 2006.	1
Encontre este movimiento hermoso, agradable y edificante.	1
Inicialmente, los sitios locales de la pelicula, que se filmaron aqui en Buffalo, me intrigaron.	1
Mas tarde me encontre perdido en el poder de la pelicula.	1
Toda la audiencia aplaudio a la conclusion de la pelicula.	1
Sali del teatro con una inclinacion en mi paso, alegria en mi corazon y esperanza para la raza humana.	1
Duris tiene un aspecto sano y da un buen rendimiento.	1
El resto del elenco tambien juega bien.	1
Destaca su cinematografia, que incluye hermosas vistas de Barcelona y sus famosas torres de Gaudi.	1
Alrededor de diez minutos en esta pelicula comence a tener dudas.	0
Alrededor de la mitad de esta pelicula me empezo a disgustar.	0
Cuando la pelicula termino, no solo me disgustaba, sino que la despreciaba.	0
Lo que le falta a esta pelicula es un guion convincente.	0
El guion parece como si solo se escribiera un borrador y el disparo comenzara antes de que se completara el guion.	0
Las cosas suceden, las personalidades de los personajes cambian, los giros en la trama se producen sin ninguna razon real, a excepcion de lo que el script lo requiere.	0
El elenco es bueno.	1
Por eso, vale la pena echarle un vistazo.	1
Este es probablemente el espectaculo mas irritante que he visto en toda mi vida.	0
Es indescriptiblemente el espectaculo mas molesto e idiota que he visto.	0
Todo es simplemente malo.	0
No pude entender, que clase de idiota produciria este lio en primer lugar, por no mencionar varias temporadas.	0
El guion es malo, muy malo, contiene tanto chesiness como bromas poco eticas que normalmente se ven en la pelicula clasificada R o NC-17.	0
El casting tambien es horrible, porque todo lo que ves es un periodo realmente MALO de actores.	0
Palabra final: ¡Este Show es una verdadera tortura!	0
Es un millon de veces lejos de la realidad.	0
Mirar la lavadora dando vueltas no haria daño a tus ojos tanto como a este espectaculo.	0
Calificacion: 0/10 (Grado: Z) Nota: El espectaculo es tan malo que incluso la madre del reparto saca a su hija del espectaculo.	0
La Casa del Camino de 20th Century Fox, 1948) no solo es un tonto noir, sino que es un aburrimiento implacable y no mitigado de una pelicula.	0
Lleno de caracteres de carton poco convincentes, esta escrito suavemente por Edward Chodorov, quien tambien produjo, y esta dirigido sorprendentemente por Jean Negulesco de quien uno esperaria mucho mas.	0
¡De aqui en adelante, el personaje de Widmark se vuelve involuntariamente comico!	0
Perder sus canicas tan temprano en el proceso es totalmente inverosimil y poco convincente.	0
Y si eso no es suficiente de una pelicula para usted, la imagen tambien se ve empañada por el uso constante de los juegos de estudio y los exteriores interiores.	0
¡Lo que sea que haya provocado tal documental me supera!	0
(Spoilers muy serios) esta pelicula fue una gran decepcion.	0
Hay tantos problemas que no se por donde empezar.	0
El elenco fue genial.	1
steve martin ofrece una actuacion realmente divertida de un hombre blanco de clase media, alto, tenso.	1
agrega betty white y jean smart y tendras un gran elenco: todos interpretaron muy bien sus papeles.	1
Pero la pelicula comete muchos errores serios.	0
En primer lugar, hay suficientes estereotipos raciales y chistes raciales para ofender a todos.	0
La pelicula esta llena de insultos raciales hacia los miembros del elenco negro y, a cambio, los blancos se representan como idiotas y tetas.	0
dejando la tarjeta de la carrera a un lado, echemos un vistazo a la falla principal en la pelicula: destruyen el personaje de latifa.	0
No hay una trama real.	0
No veria esta pelicula otra vez gratis.	0
STEAMBOAT WILLIE es una pelicula increiblemente importante para nuestra historia del cine.	1
Esta segunda aparicion de Mickey Mouse (siguiendo el silencioso PLANE CRAZY a principios de año) es probablemente su pelicula mas famosa, principalmente porque fue muy innovadora.	1
Si bien aun no escuchas a Mickey hablar, hay un monton de efectos de sonido y musica a lo largo de la pelicula, algo que damos por sentado ahora, pero que en 1928 complacio a la multitud.	1
Sin embargo, despues de ver el corto de nuevo despues de unos 25 años, me sorprendio lo atemporal que es la pelicula.	1
Es simplemente adorable ver a Mickey tocando Turkey in the Straw de una manera altamente imaginativa (aunque ocasionalmente cruel).	1
Inteligente y un verdadero placer para la multitud: esta pelicula aun se encuentra entre las mejores peliculas de Mickey incluso despues de 80 años maravillosos.	1
La bipolaridad del maton despiadado (un minuto un asesino despiadado, al minuto siguiente un comercial de pañales de Luv) es completamente poco convincente.	0
Estoy terriblemente decepcionado de que esta pelicula reciba tantos premios y reconocimientos, especialmente cuando hay muchas mas peliculas merecedoras por ahi.	0
El cuerpo y el alma originales (1947) es una obra maestra.	1
John Garfield, Ann revere, Lilli Plmer, William Conrad, Canada Le ... y filmados por uno de los mas grandes cineastas que hayan adornado la pantalla ... James Wong Howe.	1
No creo que haya ninguna cualidades redentoras en este remake.	0
Esta puede ser la unica mala pelicula que haya hecho.	0
Tan malo ... bueno ... es simplemente malo.	0
Esta pelicula es un ejemplo solido de una trama mala y una muy, muy mala idea en todo momento.	0
Es una pena ver que buenos actores como Thomerson y James se ganen la vida en un lio como este.	0
Pense que era malo.	0
Ambas peliculas son terribles, pero para credito de la version de 1986, se podia ver.	0
Comencemos con todos los problemas: la actuacion, especialmente del profesor principal, fue muy, muy mala.	0
El guion es un gran lio defectuoso.	0
El mejor ejemplo de cuan tonta es la escritura es cuando se establece que puedes volver a convertir a los zombies-estudiantes en humanos al quitar un collar que contiene un pedazo del meteorito.	0
El director Paul Matthews, quien tambien escribio / dirigio la debil pelicula de monstruos de 1995, Grim, claramente no sabe como controlar sus peliculas.	0
La pelicula es terriblemente aburrida en algunos lugares.	0
La iluminacion es horrible.	0
La pelicula se ve barata y sosa.	0
Uno de los aspectos mas decepcionantes es la falta de sangre notable.	0
Esta convencion nunca funciono bien en el pasado, y ciertamente no funciona aqui.	0
Los efectos visuales fueron impresionantes.	0
¡La secuencia de apertura de CG en el espacio parecia haberse creado en Microsoft Slideshow por el amor de Dios!	0
La explosion de los tanques de gas al final fue igual de horrible.	0
De acuerdo, me considero una critica justa, asi que dare credito donde se debe el credito: los efectos de las criaturas fueron realmente geniales.	1
¡Debes amar esos primeros planos de los dientes babosos y babosos!	1
Para resumir la pelicula, Breders es una pelicula de terror terrible y barata que debe evitarse como el virus del ebola.	0
No recomendado.	0
Es casi insoportable de ver en la pantalla, tiene poco o ningun carisma, y ​​un tiempo de comedia terrible.	0
Aparte de su terrible ventaja, esta pelicula tiene muchos otros debitos.	0
Entiendo que se supone que es una comedia barata de palomitas de maiz, pero eso no significa que tenga que insultar completamente nuestra inteligencia, y escribir de forma tan increiblemente trillada que roza lo ofensivo.	0
El considerable talento de Lewis Black tambien se desperdicia aqui, ya que se encuentra en su estado mas incendiario cuando no tiene restricciones, lo que la calificacion PG-13 ciertamente no permite.	0
El unico punto brillante de la pelicula fue Jonah Hill (quien lucira casi irreconocible para los fanaticos del reciente Superbad debido a la cantidad de peso que perdio mientras tanto).	1
Con la originalidad y la frescura de la primera pelicula que ahora se gasto, este remake tuvo poco mas que ofrecer.	0
El presupuesto era evidentemente muy limitado.	0
Esto se reflejo no solo en el reparto, sino tambien en el guion que esta debajo del par, que tomo mucho del clasico anterior.	0
Sin embargo, aqui no hubo trabajo decente de actuacion, accion o ubicacion para equilibrar las cosas.	0
El cine fue menos expansivo.	0
No logro transmitir el amplio abanico de paisajes que formaban gran parte del original.	0
"Generalmente	 solo le faltaba imaginacion."	0
No recomendado.	0
¿Es posible que una pelicula se ponga peor que esto?	0
No hay ninguna trama aqui para mantenerte en marcha en primer lugar.	0
"Incluso cuando las mujeres finalmente aparecen, no hay signos de mejoria	 Las cosas mas esperadas suceden y, para cuando termine la pelicula, es posible que estes profundamente dormido."	0
Cuidado: esta no es una pelicula de culto trashy, esto es trash -periodo!	0
¡No puedo crer que haya una secuela de esto!	0
Que es precisamente por eso que estoy dando una mala critica!	0
Siendo un niño de los 90, disfrute mucho de este espectaculo y puedo decir con orgullo que lo disfrute a lo grande e incluso mas que las caricaturas clasicas de WB.	1
Pero Tiny Tons mantuvo el ambiente de los 90 y entrego una de las caricaturas mas populares, divertidas y menos valoradas jamas creadas.	1
Los recuerdos son turbios, pero solo puedo decir que disfrute cada episodio y producto relacionado con el programa.	1
Facilmente, ninguna otra caricatura me hizo reir de una manera tierna (antes de meterme en comedias oscuras orientadas para adolescentes).	1
Todos los personajes eran divertidos y tenian la peculiaridad de no tener un verdadero personaje principal.	1
Cada personaje era hilarante y merecia ser llamado un protagonista.	1
Todos los elementos de esta historia fueron tan exagerados, excesivamente falsos y ideados que fue doloroso sentarme.	0
Sus lineas parecen haber sido ESCRITAS por un niño de quince años, aunque lo estan intentando, oh, muy dificil de sonar como un niño de quince años realmente, eh, ya sabes, bueno ... hablar.	0
Perabo tiene un buen nivel de energia y obviamente es muy comodo frente a una camara.	1
Simplemente no hay excusa para algo tan mal hecho.	0
Vi esta pelicula y pense que esta es una pelicula estupida.	0
Lo que es aun mas estupido es que ¿quien habia pensado en una idea de que deberia haber un volcan en Los angeles?	0
Para ser honesto contigo, esto es una tonteria increible y muy tonto.	0
En conclusion, no me molestare con esta pelicula porque un volcan en Los angeles no es mas que una tonteria.	0
La linea de la historia es simplemente horrible!	0
¡Es simplemente doloroso!	0
¡Y los acentos son absolutamente abismales!	0
Tambien hay suficiente hipocresia en esta pelicula para hacerme vomitar.	0
No pierdas el tiempo viendo esta basura no investigada.	0
Creo que Pitch Black se hizo bien.	1
Los personajes son interesantes y usted quiere saber mas sobre ellos a medida que la pelicula se prolonga, y creo que la gente se sorprendera de quien lo hace y quien no.	1
Ve a verlo!	1
Omitir viendo esto.	0
¡Muy divertido!	1
Mi calificacion: solo 3 de 10.	0
Los personajes son interesantes y realmente te importan.	1
Un clasico instantaneo, con una gran banda sonora y una cancion pegadiza durante los creditos finales.	1
No te lo pierdas	1
Esta es una pieza magistral de creacion de peliculas, con muchos temas a fuego lento y ocasionalmente en ebullicion en estas verrugas y en todo el estudio de los años bohemios y autoindulgentes del poeta que abarcan los bombardeos aereos de Londres y la tranquilidad exterior de un retiro costero gales. - los limites entre la amistad, la lujuria y el amor, la dedicacion al arte y la experiencia frente a las preocupaciones practicas, los celos, la rivalidad, la cobardia y el egoismo frente al heroismo y el sacrificio personal y mas.	1
Un guion sutil y maduro que sugiere y ocasionalmente enfoca dramaticamente las tensiones subyacentes esta bien acompañado por actuaciones perfectas (aparte de la extraña sonrisa inapropiada que Keira Knightley es propensa, aunque tal vez este bajo direccion esta vez, como los otros personajes lo mencionan a menudo ).	1
Pero, sobre todo, la exquisita composicion visual de cada momento, con un uso ingenioso y elegante del primer plano, el angulo de la camara y la iluminacion, incluidas las imagenes puntuales de peliculas caseras falsas, es una maravilla y alegria para la vista.	1
Es tan hermoso de ver como Bertolucci, pero las relaciones aqui son mas convincentes y la narrativa mas atractiva que parte del trabajo de ese maestro.	1
La premisa basica se desperdicia, ya que esta marginada por el enfoque inexplicable en el equipo documental.	0
En cualquier caso, la pelicula falla en la mayoria de los niveles.	0
Evitar a toda costa.	0
Vi esta pelicula en Navidad, y ¡que gran pelicula fue!	1
¡Pense que Errol Flynn era brillante como Custer y desde entonces se ha convertido en mi actor favorito!	1
Su actuacion junto a Olivia De Havilland fue brillante y el final fue fantastico.	1
Siempre supe que Errol Flynn era un actor brillante, ya que era el actor favorito de mis papas, y creci viendo sus peliculas de niño.	1
Pero no fue hasta que vi esta pelicula que me di cuenta de lo bueno que era en realidad.	1
¡Le dare a esta pelicula 10 de 10!	1
Se que Jim O'Connor era muy energico y que nadie podia ser tanto como el, pero George estaba muy aburrido.	0
"Realmente no parecia querer ser anfitrion	 sus voces en off fueron monotonas, no se involucraron con los invitados."	0
El encantador y pequeño thriller de Hitchcock, con muchos chanchullos que rodean a un espia asesinado, un niño secuestrado, una iglesia desagradable, un complot extranjero y algunos taxidermistas al azar.	1
Jimmy Stewart es, como siempre, un gran heroe para Hitchcock, la historia llega a su climax en una funcion de embajada, pero carece de la amenazante amenaza del original en blanco y negro y bajo presupuesto de Hitchcock.	1
Sin embargo, otra pelicula maravillosa del establo del gran maestro.	1
¡Tengo que decir que esta pelicula fue excelentemente producida y encabeza las clasificaciones como una pelicula de ciencia ficcion tipica!	1
Excelente produccion de uno de los mejores productores de ciencia ficcion Scot Vandiver.	1
Pero es entretenido, sin embargo.	1
Es una especie de pelicula de campiña que es una alegria ver.	1
Apenas hay un momento aburrido en la pelicula y hay muchas partes comicas.	1
El elenco es siempre entretenido como siempre.	1
En general, una delicia!	1
Esta pelicula es tan espantosamente horrible que ni siquiera podria haber sido creada.	0
La pelicula carece de miedo o tension real y parte de la terminologia medica utilizada es un poco dudosa por decir lo menos y lo digo como diabetico dependiente de la insulina.	0
Cuanto menos se diga sobre la actuacion, mejor.	0
Esta pelicula hace un excelente trabajo al revelar la complejidad de la tarea y los increibles desafios que enfrenta Sudafrica.	1
Creo que todos deberian ver esta pelicula, ya que creo que pocas personas fuera de Sudafrica entienden su pasado y lo que se esta intentando en el proceso de Verdad y Reconciliacion.	1
Nada menos que magnifica fotografia / cinematografia en esta pelicula.	1
La actuacion es fantastica, las historias se entretejen a la perfeccion y los perros son esplendidos ... A debe alquilarse, ver o ver.	1
No tenga miedo de los subtitulos ... vale la pena un poco de terapia de aversion 10/10	1
Excelente actuacion.	1
¡Todavia hay buenos actores alrededor!	1
Tambien gran direccion y fotografia.	1
Muy fiel a Shakespear, y un 'must' para todos los fanaticos de Shakespear.	1
Macbeth (Jason Connery) me conmovio hasta las lagrimas con su monologo final (apago brevemente la vela). Dio a la esfera de decadencia moral y fuerzas oscuras un rostro humano, lo que lo hace mas interesante.	1
Helen Baxendale es una dama muy creible, Macbeth, que puede ser muy alegre a veces y, a veces, parece una niña traviesa, pero mortal en su gusto por la sangre y el mal.	1
Si amas la muerte y la decadencia, y las letras de Shakespears ... esta es la unica.	1
Esta es una ingeniosa y encantadora adaptacion del libro del Dr. Seuss, brillantemente animada por el mejor Premio de la Academia de UPA.	1
Se debe hacer una mencion especial a la excelente musica y los efectos de sonido, que son un elemento integral para ayudar a hacer de esta una historieta tan memorable y agradable.	1
Sin embargo, Paul Schrader ha hecho una pelicula sobre Mishima que es a la vez excelente y compleja.	1
Tambien es notable la cinematografia bellamente nitida y bellamente coloreada de John Bailey y el gran diseño de produccion y vestuario de Eiko Ishioka, quien se encargo de hacer los trajes memorables para Dracula de Coppola por los que recibio un Oscar bien merecido.	1
Incluso teniendo en cuenta los valores de produccion pobres para el momento (1971) y el formato (algun tipo de miniserie), esto es malo.	0
A menos que solo sea para recopilar visualmente todas las peliculas existentes del trabajo de Austen, puede omitir esta.	0
Sin embargo, si lo ves, hay pequeños consuelos: las actrices que interpretan a las hermanas de Anne hacen un trabajo maravilloso con sus roles.	1
No es bueno.	0
Hablando de la musica, es insoportablemente predecible y kitchy.	0
Entonces la pelicula acaba de caer la pelota.	0
Esta es una pelicula impresionante.	1
Cruda y sublimemente conmovedora.	1
Se sentia como una obra de teatro inteligente y muy apasionante (pero sin la sensacion demasiado teatral que realmente se siente al ver a la gente en un escenario) que juega con el terror de todos de una mentira blanca que se eleva a consecuencias monstruosas.	1
Todos los jugadores principales son fascinantes.	1
Tom Wilkinson rompio mi corazon al final ... y todos los demas juzgan por la torpeza de los pañuelos y las manos que se enfrentan a hombres y mujeres por igual.	1
Julian Fellowes ha triunfado de nuevo.	1
Es un tesoro nacional.	1
¡VE Y VeLO!	1
Esta es una pelicula excelente.	1
Las escenas aereas estaban bien hechas.	1
Tambien era el equilibrio justo entre la guerra y el amor.	1
La pelicula le da sentido a la frase: Nunca en la historia de los conflictos humanos tanto se ha debido tanto a tan pocos.	1
Kris Kristoffersen es buena en esta pelicula y realmente hace una diferencia.	1
¡Una buena pelicula de un gran director!	1
Este es definitivamente uno de los mejores documentales que he visto sobre las relaciones familiares y el matrimonio.	1
Hay muchos errores de continuidad: otro usuario comento sobre diferentes autos en el garaje, las gafas de Joe ... el que mas me llamo la atencion fue el hecho de que la configuracion del vello facial de Joe parecia cambiar de escena a escena.	0
Esto es solo una gran pelicula.	1
10 de 10 estrellas.	1
No puedo ver como esta pelicula puede ser una inspiracion para que cualquiera pueda salir o superar el miedo y el rechazo.	0
Es tan malo que realmente vale la pena verlo solo por esa razon.	0
Punishment Park es una brillante pieza de cine.	1
Filmado en el desierto del sur de California con su patente de falso estilo documental, Watkins crea una pelicula como ninguna otra.	1
Esta es una de las peliculas mas accesibles de Peter Watkins.	1
Te aconsejo que lo cuides.	1
¡No te arrepentiras!	1
Muy recomendable A +	1
Bueno ... solo si sigues pensando en lo malo que es.	0
Es un pedazo de basura mediocre, miserable, hueco, risible y predecible.	0
Es un caso de 'tan malo que es ridiculo'.	0
) muy mal desempeño juega Angela Bennett, una experta en computacion que esta en casa todo el tiempo.	0
Es una pelicula sobre nada, solo un pretexto para mostrar escenas de accion ridiculas.	0
¡Que horrible es ella!	0
Pero sigue siendo una mala actriz, repitiendo los movimientos de su rostro robotico en cada una de sus imagenes.	0
Los resultados, bueno, son una vergüenza.	0
¡ELIMINA esta pelicula de tu mente!	0
Uno de los peores shows de todos los tiempos.	0
El show comenzaria con comentarios inteligentes que serian totalmente fuera de lugar y fuera de lugar.	0
El gordo gek de la computadora era increible, el golpeador de la biblia, la chica mala, ¿quienes son estos actores?	0
Nunca he oido hablar de ninguno de ellos, excepto Cole, que era totalmente increible en la parte.	0
Cada vez que el abrio la boca que esperas oir, ves a los niños ... Sacar el tapon fue un asesinato piadoso para este espectaculo horrible.	0
Las historias eran tan increibles como los actores.	0
Lame seria la mejor manera de describirlo.	0
